match_id,player,format,year,runs,balls_faced,fours,sixes,strike_rate,dismissed
1991,Ricky Ponting,IPL,2008,27.0,21,3,0,128.57,1
725,Jos Buttler,IPL,2021,34.0,46,3,1,73.91,1
1569,David Warner,Test,2014,139.0,123,12,8,113.01,1
980,Suresh Raina,IPL,2012,1.0,1,0,0,100.0,1
9,David Warner,IPL,2008,25.0,28,3,1,89.29,0
1375,Rohit Sharma,IPL,2008,3.0,3,0,0,100.0,1
776,Sachin Tendulkar,T20_WC,2013,5.0,6,0,0,83.33,1
203,Joe Root,Test,2011,32.0,44,2,1,72.73,1
263,David Warner,IPL,2021,9.0,12,1,0,75.0,1
1173,Ben Stokes,IPL,2015,48.0,48,4,3,100.0,1
1009,Sachin Tendulkar,IPL,2009,25.0,20,2,1,125.0,1
1116,Suresh Raina,T20_WC,2011,8.0,8,0,0,100.0,1
565,Kane Williamson,IPL,2019,23.0,16,1,1,143.75,0
527,Chris Gayle,IPL,2020,0.0,1,0,0,0.0,1
1480,Suresh Raina,IPL,2015,69.0,48,8,2,143.75,1
1588,David Warner,IPL,2022,0.0,1,0,0,0.0,1
1484,Ben Stokes,Test,2022,0.0,1,0,0,0.0,1
1477,KL Rahul,IPL,2019,33.0,32,2,0,103.12,1
1224,Brian Lara,IPL,2015,127.0,121,16,6,104.96,1
1061,Chris Gayle,ODI_WC,2023,67.0,85,9,2,78.82,0
1998,Shikhar Dhawan,ODI_WC,2023,10.0,11,0,0,90.91,1
1412,Kumar Sangakkara,IPL,2012,7.0,9,0,0,77.78,1
1883,Rohit Sharma,Test,2010,34.0,34,4,1,100.0,1
1615,Jos Buttler,ODI_WC,2020,60.0,53,3,2,113.21,1
980,Ricky Ponting,IPL,2022,15.0,11,0,0,136.36,1
1853,Ben Stokes,T20_WC,2011,19.0,22,1,1,86.36,1
662,Pat Cummins,IPL,2010,4.0,5,0,0,80.0,0
1457,Kumar Sangakkara,IPL,2018,5.0,4,0,0,125.0,1
548,Ben Stokes,IPL,2009,29.0,38,2,0,76.32,1
94,Ben Stokes,T20_WC,2021,3.0,3,0,0,100.0,1
865,Suresh Raina,ODI_WC,2011,7.0,5,0,0,140.0,1
1215,Suresh Raina,IPL,2016,9.0,10,1,0,90.0,1
476,Brian Lara,IPL,2013,20.0,21,2,1,95.24,1
166,MS Dhoni,T20_WC,2011,1.0,1,0,0,100.0,1
1064,AB de Villiers,T20_WC,2008,24.0,23,1,1,104.35,1
1088,Steve Smith,ODI_WC,2021,92.0,114,9,1,80.7,1
1476,MS Dhoni,IPL,2014,0.0,1,0,0,0.0,0
1720,Babar Azam,T20_WC,2009,34.0,30,1,2,113.33,1
1806,Kane Williamson,IPL,2019,63.0,85,8,4,74.12,1
1666,Joe Root,ODI_WC,2013,13.0,11,1,0,118.18,1
997,Sachin Tendulkar,IPL,2017,4.0,3,0,0,133.33,1
1775,Pat Cummins,IPL,2008,1.0,1,0,0,100.0,1
382,Chris Gayle,IPL,2020,36.0,47,3,1,76.6,1
447,MS Dhoni,Test,2014,28.0,29,1,0,96.55,1
275,Jos Buttler,T20_WC,2011,9.0,10,0,0,90.0,1
1102,KL Rahul,Test,2018,62.0,85,4,3,72.94,0
1863,Kumar Sangakkara,IPL,2010,46.0,57,6,1,80.7,1
125,Kane Williamson,T20_WC,2017,11.0,9,1,0,122.22,0
521,Babar Azam,IPL,2014,48.0,60,4,1,80.0,1
1313,Kane Williamson,T20_WC,2020,9.0,11,0,0,81.82,1
1151,Pat Cummins,ODI_WC,2010,39.0,33,2,0,118.18,1
216,Rohit Sharma,ODI_WC,2015,4.0,3,0,0,133.33,0
1652,AB de Villiers,ODI_WC,2018,41.0,49,5,1,83.67,1
1853,Brian Lara,T20_WC,2023,9.0,7,0,0,128.57,1
1130,Babar Azam,Test,2011,29.0,24,4,0,120.83,1
1515,Babar Azam,IPL,2010,6.0,7,0,0,85.71,0
725,Chris Gayle,ODI_WC,2014,45.0,59,3,0,76.27,1
1580,MS Dhoni,Test,2014,2.0,1,0,0,200.0,1
1601,Sachin Tendulkar,T20_WC,2023,6.0,6,0,0,100.0,1
597,Ricky Ponting,ODI_WC,2016,7.0,7,0,0,100.0,1
57,David Warner,IPL,2017,1.0,1,0,0,100.0,0
744,Brian Lara,IPL,2014,47.0,65,3,1,72.31,1
1304,Jos Buttler,T20_WC,2013,138.0,162,16,5,85.19,1
614,Sachin Tendulkar,IPL,2010,52.0,58,3,1,89.66,1
172,Shikhar Dhawan,T20_WC,2011,68.0,94,4,3,72.34,1
1129,Babar Azam,Test,2015,0.0,1,0,0,0.0,1
1988,Ben Stokes,IPL,2013,4.0,3,0,0,133.33,1
6,Shikhar Dhawan,IPL,2016,28.0,30,3,1,93.33,1
1987,Suresh Raina,T20_WC,2015,133.0,126,8,7,105.56,0
1058,Suresh Raina,IPL,2021,37.0,28,3,2,132.14,1
921,Kumar Sangakkara,IPL,2015,16.0,14,2,1,114.29,1
1909,Rohit Sharma,IPL,2018,5.0,5,0,0,100.0,1
539,Pat Cummins,IPL,2017,5.0,6,0,0,83.33,1
1554,Babar Azam,IPL,2017,15.0,11,2,0,136.36,1
517,Kane Williamson,Test,2014,43.0,46,4,2,93.48,0
1654,Steve Smith,IPL,2017,1.0,1,0,0,100.0,1
472,Chris Gayle,IPL,2018,66.0,77,7,2,85.71,1
1632,Ben Stokes,Test,2008,99.0,107,7,5,92.52,1
1749,MS Dhoni,ODI_WC,2022,76.0,102,6,4,74.51,1
1279,Suresh Raina,IPL,2012,85.0,61,5,5,139.34,1
556,David Warner,T20_WC,2021,0.0,1,0,0,0.0,1
866,KL Rahul,ODI_WC,2014,133.0,111,16,8,119.82,1
605,AB de Villiers,ODI_WC,2017,15.0,16,0,1,93.75,1
247,MS Dhoni,ODI_WC,2016,71.0,92,7,1,77.17,1
773,AB de Villiers,T20_WC,2023,7.0,9,0,0,77.78,1
317,MS Dhoni,IPL,2023,20.0,19,2,1,105.26,1
1275,Suresh Raina,T20_WC,2019,1.0,1,0,0,100.0,1
754,Ricky Ponting,T20_WC,2011,1.0,1,0,0,100.0,1
1372,Shikhar Dhawan,T20_WC,2015,100.0,70,6,4,142.86,1
1670,Ricky Ponting,IPL,2008,58.0,75,6,4,77.33,1
1099,KL Rahul,IPL,2011,26.0,20,2,1,130.0,1
1831,KL Rahul,Test,2011,26.0,18,1,0,144.44,1
240,Suresh Raina,IPL,2009,48.0,45,5,1,106.67,0
136,Shikhar Dhawan,IPL,2018,14.0,13,1,0,107.69,1
227,David Warner,ODI_WC,2018,50.0,37,7,0,135.14,1
459,Pat Cummins,IPL,2010,23.0,29,2,0,79.31,1
1620,Ben Stokes,IPL,2010,35.0,34,3,2,102.94,1
892,Ben Stokes,T20_WC,2016,117.0,122,16,8,95.9,1
1782,MS Dhoni,T20_WC,2014,22.0,19,2,1,115.79,1
755,Brian Lara,T20_WC,2009,18.0,19,1,0,94.74,1
939,Babar Azam,Test,2016,82.0,101,8,5,81.19,1
1110,Sachin Tendulkar,IPL,2015,81.0,108,11,3,75.0,1
937,MS Dhoni,ODI_WC,2013,170.0,234,18,4,72.65,1
1484,MS Dhoni,IPL,2013,28.0,27,3,1,103.7,1
1136,Pat Cummins,IPL,2019,14.0,19,0,0,73.68,0
69,Steve Smith,ODI_WC,2023,9.0,8,1,0,112.5,1
994,Ben Stokes,IPL,2009,1.0,1,0,0,100.0,1
1386,MS Dhoni,T20_WC,2020,45.0,55,2,2,81.82,1
286,Virat Kohli,IPL,2023,9.0,7,1,0,128.57,1
1467,Shikhar Dhawan,IPL,2010,32.0,23,3,0,139.13,1
151,David Warner,T20_WC,2013,86.0,115,7,0,74.78,1
1534,Steve Smith,ODI_WC,2021,105.0,131,9,5,80.15,1
1508,Rohit Sharma,IPL,2023,0.0,1,0,0,0.0,1
441,Joe Root,Test,2019,13.0,16,0,0,81.25,1
921,Ricky Ponting,IPL,2010,63.0,81,5,3,77.78,1
1200,Ricky Ponting,IPL,2018,26.0,34,1,1,76.47,1
1734,Jos Buttler,IPL,2018,57.0,61,5,1,93.44,1
1578,Kumar Sangakkara,IPL,2014,67.0,79,8,3,84.81,1
1053,Joe Root,IPL,2021,20.0,24,1,1,83.33,0
597,Joe Root,ODI_WC,2023,15.0,17,0,0,88.24,1
1863,Ricky Ponting,T20_WC,2012,21.0,24,2,1,87.5,1
741,David Warner,IPL,2011,37.0,40,4,2,92.5,1
685,Babar Azam,Test,2015,16.0,16,0,0,100.0,1
553,KL Rahul,IPL,2018,52.0,72,3,3,72.22,0
713,Ricky Ponting,IPL,2018,,76,9,6,107.89,1
1855,MS Dhoni,IPL,2009,11.0,8,0,0,137.5,1
375,Ben Stokes,IPL,2010,117.0,144,14,4,81.25,1
431,Virat Kohli,T20_WC,2017,34.0,28,3,2,121.43,1
612,Kumar Sangakkara,IPL,2019,73.0,78,10,1,93.59,1
1409,KL Rahul,T20_WC,2011,3.0,2,0,0,150.0,1
1375,Joe Root,ODI_WC,2019,10.0,11,0,0,90.91,1
916,KL Rahul,ODI_WC,2017,13.0,17,1,0,76.47,1
1244,Steve Smith,ODI_WC,2021,12.0,14,1,0,85.71,1
494,Virat Kohli,IPL,2013,6.0,5,0,0,120.0,1
1171,Shikhar Dhawan,IPL,2022,70.0,96,3,4,72.92,1
577,AB de Villiers,T20_WC,2012,18.0,16,1,0,112.5,1
1629,Kane Williamson,IPL,2022,115.0,115,11,8,100.0,1
202,Ricky Ponting,IPL,2012,30.0,31,3,1,96.77,1
1828,KL Rahul,T20_WC,2014,5.0,6,0,0,83.33,0
1943,Kane Williamson,IPL,2015,27.0,20,3,1,135.0,1
1746,Shikhar Dhawan,ODI_WC,2013,176.0,209,19,6,84.21,1
413,MS Dhoni,IPL,2022,29.0,27,4,0,107.41,1
220,AB de Villiers,Test,2021,0.0,1,0,0,0.0,1
812,Shikhar Dhawan,ODI_WC,2010,94.0,127,13,5,74.02,1
1407,Kane Williamson,IPL,2011,9.0,10,1,0,90.0,1
1799,Jos Buttler,T20_WC,2021,40.0,49,3,2,81.63,1
927,Virat Kohli,T20_WC,2023,25.0,21,2,0,119.05,1
1574,Suresh Raina,ODI_WC,2008,13.0,16,1,0,81.25,1
617,Steve Smith,T20_WC,2021,11.0,14,1,0,78.57,1
251,Pat Cummins,T20_WC,2018,92.0,92,5,1,100.0,1
1986,MS Dhoni,IPL,2021,85.0,93,9,4,91.4,1
1790,Brian Lara,IPL,2012,25.0,34,1,0,73.53,1
975,Shikhar Dhawan,Test,2020,10.0,12,0,0,83.33,1
1302,Chris Gayle,IPL,2022,3.0,3,0,0,100.0,1
749,Joe Root,IPL,2019,5.0,5,0,0,100.0,1
715,Kane Williamson,IPL,2017,25.0,31,1,1,80.65,1
1078,Shikhar Dhawan,Test,2023,12.0,8,1,0,150.0,1
438,MS Dhoni,T20_WC,2015,1.0,1,0,0,100.0,1
1235,Brian Lara,ODI_WC,2010,21.0,29,2,1,72.41,1
518,Jos Buttler,ODI_WC,2017,47.0,64,3,2,73.44,1
1225,Kumar Sangakkara,ODI_WC,2020,77.0,98,6,2,78.57,1
1982,Jos Buttler,T20_WC,2022,30.0,23,4,1,130.43,1
876,MS Dhoni,IPL,2011,44.0,61,3,3,72.13,1
797,Rohit Sharma,IPL,2020,15.0,16,1,0,93.75,1
1067,Sachin Tendulkar,T20_WC,2011,23.0,19,2,1,121.05,1
707,Babar Azam,IPL,2013,45.0,52,5,3,86.54,1
1010,Kumar Sangakkara,T20_WC,2023,45.0,58,6,3,77.59,1
248,AB de Villiers,T20_WC,2016,19.0,14,2,0,135.71,1
1389,Ricky Ponting,T20_WC,2017,27.0,36,2,2,75.0,1
1342,Suresh Raina,IPL,2010,90.0,120,8,1,75.0,1
781,Ben Stokes,IPL,2011,34.0,24,3,2,141.67,1
1519,Babar Azam,ODI_WC,2013,36.0,47,3,0,76.6,0
1395,AB de Villiers,IPL,2013,53.0,72,3,2,73.61,1
1728,Kane Williamson,ODI_WC,2014,4.0,2,0,0,200.0,1
1583,Ricky Ponting,T20_WC,2022,25.0,22,1,0,113.64,1
188,Sachin Tendulkar,Test,2008,112.0,107,11,2,104.67,0
271,MS Dhoni,ODI_WC,2021,15.0,14,1,0,107.14,1
1797,Kumar Sangakkara,IPL,2021,12.0,14,0,0,85.71,1
1605,Kane Williamson,T20_WC,2016,32.0,30,3,0,106.67,1
1282,Sachin Tendulkar,IPL,2023,8.0,10,0,0,80.0,1
626,Suresh Raina,IPL,2009,28.0,39,1,1,71.79,1
1830,Ricky Ponting,ODI_WC,2021,5.0,4,0,0,125.0,0
1266,KL Rahul,T20_WC,2011,30.0,31,2,1,96.77,1
94,Ricky Ponting,T20_WC,2010,32.0,34,2,0,94.12,1
694,Shikhar Dhawan,IPL,2010,18.0,19,2,0,94.74,1
508,Babar Azam,ODI_WC,2018,16.0,15,1,0,106.67,0
988,Ricky Ponting,IPL,2012,9.0,7,0,0,128.57,1
295,Virat Kohli,ODI_WC,2023,14.0,10,1,0,140.0,1
480,Shikhar Dhawan,T20_WC,2014,24.0,18,2,0,133.33,1
1789,David Warner,IPL,2020,9.0,11,0,0,81.82,1
1044,Virat Kohli,IPL,2019,53.0,47,7,3,112.77,1
762,Ben Stokes,IPL,2014,43.0,32,6,1,134.38,1
1428,Suresh Raina,Test,2021,10.0,11,0,0,90.91,1
1821,David Warner,ODI_WC,2021,3.0,2,0,0,150.0,1
419,Kumar Sangakkara,T20_WC,2014,0.0,1,0,0,0.0,1
416,Suresh Raina,T20_WC,2010,31.0,35,1,2,88.57,1
529,Babar Azam,T20_WC,2016,8.0,8,0,0,100.0,0
1908,Kane Williamson,T20_WC,2013,0.0,1,0,0,0.0,1
1587,Ricky Ponting,T20_WC,2023,15.0,15,1,0,100.0,1
1160,Joe Root,IPL,2018,114.0,114,10,6,100.0,1
661,Rohit Sharma,ODI_WC,2019,40.0,43,3,1,93.02,1
663,Rohit Sharma,ODI_WC,2018,68.0,82,6,2,82.93,1
115,KL Rahul,IPL,2017,5.0,4,0,0,125.0,1
1971,Virat Kohli,ODI_WC,2018,,2,0,0,100.0,1
859,Joe Root,T20_WC,2015,0.0,1,0,0,0.0,1
1798,Steve Smith,IPL,2021,109.0,146,10,4,74.66,1
1530,Kumar Sangakkara,IPL,2022,12.0,15,1,0,80.0,1
180,Brian Lara,ODI_WC,2021,21.0,21,3,0,100.0,1
648,Steve Smith,Test,2008,17.0,18,2,0,94.44,1
611,Steve Smith,ODI_WC,2011,45.0,48,2,1,93.75,1
325,Rohit Sharma,ODI_WC,2022,12.0,15,1,0,80.0,1
1825,Chris Gayle,IPL,2022,26.0,33,2,1,78.79,1
190,Sachin Tendulkar,IPL,2014,189.0,173,28,8,109.25,1
961,Kane Williamson,IPL,2019,20.0,16,1,0,125.0,1
1215,Shikhar Dhawan,Test,2016,28.0,27,1,0,103.7,0
728,Steve Smith,Test,2019,24.0,21,2,1,114.29,0
672,David Warner,IPL,2010,56.0,76,4,0,73.68,1
823,Suresh Raina,ODI_WC,2019,10.0,8,1,0,125.0,1
1313,Shikhar Dhawan,T20_WC,2018,6.0,4,0,0,150.0,1
1190,Kumar Sangakkara,IPL,2019,49.0,65,2,1,75.38,0
1282,Brian Lara,T20_WC,2013,18.0,13,1,0,138.46,1
236,Virat Kohli,ODI_WC,2015,85.0,74,6,3,114.86,1
1745,Steve Smith,IPL,2018,36.0,36,3,1,100.0,1
1418,MS Dhoni,Test,2010,29.0,32,3,0,90.62,0
741,David Warner,IPL,2023,2.0,1,0,0,200.0,1
1509,MS Dhoni,IPL,2023,45.0,47,2,1,95.74,1
578,MS Dhoni,IPL,2013,40.0,33,5,2,121.21,1
460,Kane Williamson,ODI_WC,2016,35.0,38,4,0,92.11,0
1509,Sachin Tendulkar,IPL,2016,10.0,9,0,0,111.11,1
734,Babar Azam,ODI_WC,2013,102.0,132,8,6,77.27,1
1039,Chris Gayle,T20_WC,2012,13.0,12,1,0,108.33,0
471,Ricky Ponting,T20_WC,2008,5.0,5,0,0,100.0,1
884,Kumar Sangakkara,ODI_WC,2010,152.0,169,21,8,89.94,1
829,Jos Buttler,IPL,2022,47.0,36,6,2,130.56,1
671,Kane Williamson,ODI_WC,2010,18.0,14,1,1,128.57,1
1269,Joe Root,IPL,2019,96.0,120,7,3,80.0,1
251,David Warner,T20_WC,2011,3.0,2,0,0,150.0,1
1190,Kumar Sangakkara,ODI_WC,2012,3.0,3,0,0,100.0,1
1693,AB de Villiers,Test,2023,40.0,30,5,0,133.33,1
1528,Ricky Ponting,IPL,2018,6.0,7,0,0,85.71,1
1230,Jos Buttler,T20_WC,2015,87.0,121,4,6,71.9,1
1145,Suresh Raina,IPL,2020,64.0,61,7,3,104.92,1
683,Virat Kohli,IPL,2018,12.0,12,1,0,100.0,1
1658,Babar Azam,IPL,2016,76.0,76,9,2,100.0,0
1512,Chris Gayle,IPL,2019,1.0,1,0,0,100.0,1
279,KL Rahul,ODI_WC,2021,27.0,19,2,0,142.11,0
1561,AB de Villiers,ODI_WC,2021,95.0,109,5,6,87.16,1
1001,Pat Cummins,IPL,2014,67.0,77,9,5,87.01,1
1510,Brian Lara,ODI_WC,2020,15.0,14,1,0,107.14,1
1692,Joe Root,IPL,2017,7.0,5,0,0,140.0,1
1635,Kane Williamson,T20_WC,2013,8.0,6,0,0,133.33,1
1886,Rohit Sharma,Test,2022,25.0,31,1,1,80.65,1
1532,Kumar Sangakkara,ODI_WC,2010,31.0,23,3,2,134.78,1
1243,Jos Buttler,IPL,2016,1.0,1,0,0,100.0,0
1224,Suresh Raina,ODI_WC,2017,18.0,16,1,0,112.5,1
1904,Ricky Ponting,IPL,2008,62.0,54,5,3,114.81,1
83,Babar Azam,ODI_WC,2016,20.0,21,2,0,95.24,1
1921,Kane Williamson,T20_WC,2010,6.0,7,0,0,85.71,1
877,David Warner,ODI_WC,2016,108.0,122,12,6,88.52,1
876,AB de Villiers,IPL,2023,10.0,12,0,0,83.33,1
1300,Joe Root,T20_WC,2020,56.0,62,5,2,90.32,0
222,MS Dhoni,T20_WC,2017,7.0,8,0,0,87.5,1
1565,AB de Villiers,T20_WC,2008,19.0,19,2,1,100.0,1
648,Suresh Raina,ODI_WC,2023,23.0,31,2,0,74.19,1
1086,Pat Cummins,Test,2015,24.0,25,3,1,96.0,1
398,KL Rahul,ODI_WC,2013,25.0,27,1,1,92.59,0
1190,Kane Williamson,IPL,2021,8.0,8,0,0,100.0,1
131,Sachin Tendulkar,ODI_WC,2016,25.0,23,3,0,108.7,1
1795,Sachin Tendulkar,IPL,2011,23.0,19,1,1,121.05,0
1335,Brian Lara,T20_WC,2019,8.0,6,1,0,133.33,1
206,Sachin Tendulkar,Test,2012,155.0,186,13,8,83.33,0
1429,Virat Kohli,IPL,2013,70.0,63,5,5,111.11,1
1187,Rohit Sharma,ODI_WC,2019,76.0,73,5,5,104.11,1
1020,Pat Cummins,ODI_WC,2016,40.0,53,3,2,75.47,1
1324,Virat Kohli,T20_WC,2013,6.0,6,0,0,100.0,1
1196,KL Rahul,IPL,2016,29.0,22,2,2,131.82,0
881,David Warner,IPL,2009,60.0,75,4,4,80.0,0
939,Ricky Ponting,Test,2021,1.0,1,0,0,100.0,0
169,Shikhar Dhawan,IPL,2011,23.0,24,1,0,95.83,1
155,Chris Gayle,T20_WC,2010,17.0,17,2,0,100.0,1
1116,Shikhar Dhawan,IPL,2011,8.0,6,0,0,133.33,1
1180,Sachin Tendulkar,IPL,2008,16.0,12,1,0,133.33,1
5,Sachin Tendulkar,ODI_WC,2009,143.0,121,12,6,118.18,1
683,Ben Stokes,IPL,2011,44.0,33,4,3,133.33,0
1215,Chris Gayle,Test,2017,12.0,10,1,0,120.0,1
1575,MS Dhoni,T20_WC,2011,32.0,44,4,2,72.73,0
1034,Joe Root,T20_WC,2012,,8,0,0,112.5,1
575,David Warner,IPL,2016,33.0,43,3,2,76.74,1
777,Babar Azam,Test,2008,79.0,85,7,2,92.94,1
1108,Steve Smith,IPL,2015,28.0,32,4,1,87.5,1
1501,Joe Root,T20_WC,2010,46.0,37,6,1,124.32,1
879,Rohit Sharma,IPL,2016,21.0,18,1,1,116.67,1
1053,Pat Cummins,IPL,2023,25.0,26,2,1,96.15,1
1436,Jos Buttler,T20_WC,2018,41.0,53,3,0,77.36,1
1419,Shikhar Dhawan,ODI_WC,2015,58.0,42,7,1,138.1,1
213,Rohit Sharma,IPL,2015,37.0,39,4,1,94.87,1
1891,Suresh Raina,T20_WC,2016,132.0,97,19,10,136.08,0
471,Kane Williamson,ODI_WC,2022,59.0,60,6,2,98.33,1
221,Steve Smith,IPL,2011,52.0,59,6,3,88.14,1
783,MS Dhoni,IPL,2023,65.0,79,6,1,82.28,1
1745,Kane Williamson,IPL,2023,11.0,8,1,0,137.5,1
1176,Virat Kohli,IPL,2019,19.0,15,1,0,126.67,1
35,Ricky Ponting,IPL,2012,29.0,29,3,2,100.0,1
61,Virat Kohli,IPL,2019,21.0,29,1,0,72.41,1
1300,Shikhar Dhawan,T20_WC,2014,65.0,61,3,3,106.56,1
826,KL Rahul,IPL,2009,0.0,1,0,0,0.0,1
959,Brian Lara,T20_WC,2014,8.0,8,1,0,100.0,0
612,AB de Villiers,Test,2023,74.0,55,8,2,134.55,1
715,Rohit Sharma,Test,2019,2.0,2,0,0,100.0,1
1783,MS Dhoni,ODI_WC,2010,9.0,7,1,0,128.57,1
1246,AB de Villiers,IPL,2013,15.0,17,1,0,88.24,1
700,Joe Root,IPL,2020,48.0,49,2,1,97.96,1
1447,Shikhar Dhawan,ODI_WC,2013,28.0,31,4,1,90.32,0
404,Virat Kohli,IPL,2013,108.0,79,15,4,136.71,1
1622,MS Dhoni,IPL,2017,9.0,11,0,0,81.82,1
1624,AB de Villiers,T20_WC,2022,71.0,61,5,1,116.39,0
1978,David Warner,IPL,2009,11.0,12,1,0,91.67,1
448,Kumar Sangakkara,ODI_WC,2016,9.0,11,1,0,81.82,1
654,Kane Williamson,ODI_WC,2015,24.0,25,1,0,96.0,1
1188,Joe Root,ODI_WC,2014,2.0,1,0,0,200.0,1
141,Brian Lara,ODI_WC,2018,16.0,22,2,0,72.73,0
257,David Warner,IPL,2021,15.0,13,0,1,115.38,1
503,Ben Stokes,ODI_WC,2019,6.0,8,0,0,75.0,1
370,Kane Williamson,IPL,2019,69.0,55,7,3,125.45,1
1627,AB de Villiers,ODI_WC,2023,17.0,16,1,0,106.25,1
1293,Babar Azam,IPL,2022,140.0,111,10,7,126.13,1
1187,Kane Williamson,ODI_WC,2016,80.0,56,6,4,142.86,1
1928,Ben Stokes,Test,2011,7.0,6,0,0,116.67,1
1554,Virat Kohli,IPL,2022,24.0,18,3,0,133.33,0
674,AB de Villiers,IPL,2009,32.0,44,3,0,72.73,1
1076,Jos Buttler,IPL,2011,59.0,72,4,1,81.94,1
326,Kane Williamson,IPL,2021,75.0,52,6,4,144.23,0
1082,MS Dhoni,IPL,2019,34.0,29,1,2,117.24,0
283,Shikhar Dhawan,ODI_WC,2017,1.0,1,0,0,100.0,1
1682,Babar Azam,T20_WC,2018,22.0,21,2,0,104.76,0
1081,MS Dhoni,T20_WC,2021,75.0,96,4,0,78.12,1
380,AB de Villiers,ODI_WC,2010,43.0,45,4,1,95.56,1
882,David Warner,IPL,2009,71.0,82,9,1,86.59,1
1033,Babar Azam,IPL,2009,39.0,43,3,1,90.7,1
1728,Rohit Sharma,ODI_WC,2021,1.0,1,0,0,100.0,1
591,Rohit Sharma,ODI_WC,2015,120.0,103,16,6,116.5,1
663,Joe Root,IPL,2020,87.0,83,11,4,104.82,1
827,MS Dhoni,IPL,2012,4.0,2,0,0,200.0,1
1731,MS Dhoni,IPL,2019,4.0,4,0,0,100.0,1
1529,Joe Root,IPL,2021,27.0,27,3,0,100.0,1
1737,David Warner,IPL,2013,49.0,60,6,3,81.67,1
278,Virat Kohli,ODI_WC,2015,16.0,13,1,0,123.08,1
1458,Ricky Ponting,ODI_WC,2014,5.0,5,0,0,100.0,1
407,KL Rahul,IPL,2014,25.0,20,1,0,125.0,1
84,Jos Buttler,T20_WC,2019,14.0,15,1,0,93.33,1
436,AB de Villiers,IPL,2020,15.0,19,1,0,78.95,1
1799,Sachin Tendulkar,T20_WC,2014,36.0,44,2,0,81.82,1
1397,Rohit Sharma,T20_WC,2019,75.0,102,4,2,73.53,0
145,Suresh Raina,Test,2018,28.0,38,2,0,73.68,1
1923,Brian Lara,IPL,2023,40.0,49,3,2,81.63,1
1927,Shikhar Dhawan,IPL,2018,37.0,33,4,1,112.12,1
1997,Chris Gayle,T20_WC,2014,28.0,23,2,1,121.74,1
1961,Ben Stokes,IPL,2015,13.0,13,1,0,100.0,0
745,MS Dhoni,IPL,2008,16.0,22,1,0,72.73,1
151,Pat Cummins,IPL,2020,13.0,12,1,0,108.33,1
549,Rohit Sharma,T20_WC,2010,87.0,73,6,5,119.18,1
836,Kumar Sangakkara,IPL,2022,61.0,83,8,4,73.49,1
201,KL Rahul,Test,2008,30.0,29,3,1,103.45,1
1478,Virat Kohli,IPL,2015,85.0,100,11,3,85.0,1
509,Ben Stokes,IPL,2009,76.0,95,5,4,80.0,0
362,Kane Williamson,T20_WC,2014,91.0,117,8,1,77.78,1
1216,KL Rahul,IPL,2013,8.0,10,0,0,80.0,1
530,Kane Williamson,T20_WC,2018,44.0,56,3,1,78.57,1
163,Kumar Sangakkara,T20_WC,2008,32.0,37,2,1,86.49,0
279,Pat Cummins,T20_WC,2019,46.0,45,6,0,102.22,1
351,David Warner,ODI_WC,2022,10.0,11,1,0,90.91,0
212,Steve Smith,IPL,2013,41.0,52,3,1,78.85,1
1159,Suresh Raina,Test,2016,18.0,17,2,1,105.88,1
1725,Steve Smith,ODI_WC,2010,62.0,56,3,2,110.71,0
844,KL Rahul,IPL,2019,55.0,51,4,0,107.84,1
508,Jos Buttler,IPL,2014,8.0,8,0,0,100.0,1
485,Kane Williamson,IPL,2023,7.0,5,0,0,140.0,1
945,Jos Buttler,IPL,2011,44.0,54,4,0,81.48,1
1018,KL Rahul,T20_WC,2008,27.0,21,1,1,128.57,1
755,Pat Cummins,IPL,2014,28.0,22,2,2,127.27,1
1721,Kumar Sangakkara,Test,2023,48.0,40,6,2,120.0,1
708,KL Rahul,IPL,2008,67.0,73,9,4,91.78,1
1932,Brian Lara,IPL,2018,9.0,8,0,0,112.5,0
1781,Chris Gayle,IPL,2011,28.0,26,3,1,107.69,1
527,Jos Buttler,IPL,2020,61.0,82,4,1,74.39,1
1410,Pat Cummins,ODI_WC,2022,72.0,93,6,5,77.42,1
890,Chris Gayle,T20_WC,2023,11.0,14,1,0,78.57,0
1711,Pat Cummins,IPL,2016,3.0,3,0,0,100.0,1
459,Babar Azam,Test,2012,9.0,11,1,0,81.82,0
824,MS Dhoni,ODI_WC,2014,101.0,125,11,6,80.8,1
1121,MS Dhoni,ODI_WC,2020,21.0,28,2,1,75.0,1
1038,Jos Buttler,ODI_WC,2014,18.0,13,0,1,138.46,1
1179,Steve Smith,T20_WC,2022,0.0,1,0,0,0.0,0
1924,Rohit Sharma,T20_WC,2019,1.0,1,0,0,100.0,0
678,Kane Williamson,IPL,2010,38.0,51,3,2,74.51,1
616,Shikhar Dhawan,IPL,2020,31.0,34,2,1,91.18,1
1748,Babar Azam,T20_WC,2018,29.0,28,4,1,103.57,1
1154,KL Rahul,Test,2015,4.0,4,0,0,100.0,1
4,Ben Stokes,T20_WC,2008,15.0,19,1,0,78.95,1
1777,Pat Cummins,Test,2011,58.0,78,3,0,74.36,1
1176,Kumar Sangakkara,IPL,2017,6.0,7,0,0,85.71,1
1673,Suresh Raina,ODI_WC,2011,75.0,92,5,2,81.52,1
659,Virat Kohli,T20_WC,2009,4.0,3,0,0,133.33,1
