match_id,format,year,team1,team2,winner,venue,toss_winner,toss_decision,toss_won_match,match_type
1283,T20_WC,2012,Pakistan,Afghanistan,Afghanistan,Lords,Pakistan,bat,0,league
1284,IPL,2011,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadium,Chennai Super Kings,bat,0,league
1285,IPL,2010,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Narendra Modi Stadium,Mumbai Indians,bat,0,knockout
1286,T20_WC,2010,India,Australia,Australia,Eden Gardens,India,bat,0,league
1287,IPL,2019,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Wankhede Stadium,Sunrisers Hyderabad,bat,1,league
1288,IPL,2012,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Gaddafi Stadium,Delhi Capitals,field,0,league
1289,IPL,2017,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,SCG,Royal Challengers Bangalore,bat,1,league
1290,IPL,2008,Punjab Kings,Chennai Super Kings,Punjab Kings,SuperSport Park,Punjab Kings,field,1,knockout
1291,IPL,2012,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,Eden Gardens,Punjab Kings,field,0,league
1292,IPL,2013,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Feroz Shah Kotla,Royal Challengers Bangalore,bat,0,league
1293,T20_WC,2023,Afghanistan,West Indies,West Indies,MCG,West Indies,field,1,knockout
1294,ODI_WC,2014,Sri Lanka,Australia,Australia,SCG,Sri Lanka,field,0,league
1295,ODI_WC,2019,India,New Zealand,New Zealand,M. Chinnaswamy Stadium,New Zealand,bat,1,league
1296,IPL,2023,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,Narendra Modi Stadium,Punjab Kings,field,0,league
1297,IPL,2016,Rajasthan Royals,Mumbai Indians,Mumbai Indians,SuperSport Park,Rajasthan Royals,bat,0,league
1298,IPL,2010,Mumbai Indians,Punjab Kings,Mumbai Indians,MA Chidambaram Stadium,Mumbai Indians,bat,1,league
1299,T20_WC,2022,Bangladesh,Pakistan,Pakistan,Gaddafi Stadium,Pakistan,bat,1,knockout
1300,ODI_WC,2023,New Zealand,South Africa,South Africa,Dubai International,New Zealand,field,0,league
1301,IPL,2009,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Headingley,Rajasthan Royals,field,1,league
1302,Test,2023,Afghanistan,Australia,Australia,MCG,Afghanistan,field,0,league
1303,IPL,2021,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,SuperSport Park,Delhi Capitals,field,1,knockout
1304,T20_WC,2010,South Africa,Afghanistan,South Africa,MA Chidambaram Stadium,Afghanistan,bat,0,league
1305,ODI_WC,2019,India,England,England,SuperSport Park,India,bat,0,league
1306,Test,2016,Pakistan,West Indies,Pakistan,Eden Gardens,West Indies,field,0,league
1307,ODI_WC,2019,England,New Zealand,England,Eden Gardens,England,bat,1,knockout
1308,ODI_WC,2014,West Indies,Pakistan,West Indies,Dubai International,West Indies,bat,1,knockout
1309,IPL,2016,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,MA Chidambaram Stadium,Kolkata Knight Riders,field,0,knockout
1310,ODI_WC,2020,England,Australia,Australia,Headingley,England,field,0,league
1311,IPL,2009,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,MCG,Sunrisers Hyderabad,bat,0,knockout
1312,Test,2012,West Indies,Pakistan,Pakistan,SCG,West Indies,field,0,league
1313,T20_WC,2020,West Indies,England,England,Lords,England,field,1,league
1314,ODI_WC,2011,Pakistan,West Indies,Pakistan,Eden Gardens,West Indies,field,0,league
1315,T20_WC,2022,Afghanistan,India,India,Narendra Modi Stadium,Afghanistan,field,0,league
1316,T20_WC,2009,India,New Zealand,India,Newlands,New Zealand,field,0,league
1317,T20_WC,2023,England,West Indies,West Indies,MCG,England,field,0,league
1318,ODI_WC,2016,Sri Lanka,South Africa,South Africa,MA Chidambaram Stadium,Sri Lanka,field,0,league
1319,IPL,2016,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,bat,1,knockout
1320,IPL,2013,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,SCG,Punjab Kings,field,1,knockout
1321,IPL,2018,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Feroz Shah Kotla,Sunrisers Hyderabad,field,1,league
1322,IPL,2013,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Headingley,Royal Challengers Bangalore,bat,1,league
1323,Test,2015,India,South Africa,South Africa,Feroz Shah Kotla,South Africa,bat,1,knockout
1324,IPL,2013,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Lords,Delhi Capitals,field,0,league
1325,Test,2008,Sri Lanka,South Africa,Sri Lanka,Headingley,Sri Lanka,bat,1,league
1326,IPL,2011,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,MCG,Mumbai Indians,bat,0,knockout
1327,IPL,2020,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,MA Chidambaram Stadium,Kolkata Knight Riders,field,1,league
1328,ODI_WC,2014,Bangladesh,Australia,Bangladesh,Eden Gardens,Australia,bat,0,knockout
1329,ODI_WC,2020,India,Australia,India,Dubai International,India,field,1,league
1330,T20_WC,2020,West Indies,Bangladesh,Bangladesh,SuperSport Park,Bangladesh,field,1,league
1331,T20_WC,2009,West Indies,Sri Lanka,West Indies,Narendra Modi Stadium,Sri Lanka,bat,0,league
1332,ODI_WC,2016,Sri Lanka,Australia,Australia,Lords,Sri Lanka,field,0,league
1333,IPL,2015,Punjab Kings,Rajasthan Royals,Punjab Kings,SCG,Rajasthan Royals,bat,0,league
1334,Test,2015,Afghanistan,India,Afghanistan,Lords,Afghanistan,field,1,league
1335,Test,2014,Pakistan,West Indies,Pakistan,MCG,West Indies,bat,0,league
1336,ODI_WC,2011,Afghanistan,New Zealand,Afghanistan,Narendra Modi Stadium,New Zealand,bat,0,league
1337,IPL,2009,Punjab Kings,Rajasthan Royals,Punjab Kings,Feroz Shah Kotla,Rajasthan Royals,field,0,league
1338,ODI_WC,2010,South Africa,Pakistan,Pakistan,M. Chinnaswamy Stadium,South Africa,field,0,league
1339,IPL,2019,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Newlands,Royal Challengers Bangalore,bat,1,league
1340,IPL,2013,Punjab Kings,Mumbai Indians,Punjab Kings,Gaddafi Stadium,Punjab Kings,bat,1,knockout
1341,IPL,2019,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,M. Chinnaswamy Stadium,Sunrisers Hyderabad,field,1,knockout
1342,T20_WC,2019,Australia,England,Australia,Lords,England,bat,0,league
1343,Test,2012,Pakistan,Australia,Pakistan,MCG,Pakistan,field,1,knockout
1344,ODI_WC,2019,Sri Lanka,Australia,Australia,Lords,Sri Lanka,field,0,league
1345,ODI_WC,2015,Pakistan,England,Pakistan,Eden Gardens,England,field,0,league
1346,IPL,2013,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Eden Gardens,Sunrisers Hyderabad,field,0,league
1347,IPL,2013,Delhi Capitals,Chennai Super Kings,Delhi Capitals,Wankhede Stadium,Chennai Super Kings,bat,0,league
1348,IPL,2008,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Wankhede Stadium,Rajasthan Royals,bat,0,league
1349,Test,2011,New Zealand,Sri Lanka,Sri Lanka,Newlands,New Zealand,field,0,league
1350,IPL,2012,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,M. Chinnaswamy Stadium,Royal Challengers Bangalore,field,0,knockout
1351,Test,2019,Sri Lanka,Australia,Sri Lanka,M. Chinnaswamy Stadium,Australia,bat,0,league
1352,T20_WC,2018,West Indies,Pakistan,West Indies,SCG,Pakistan,field,0,knockout
1353,IPL,2010,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,MCG,Sunrisers Hyderabad,bat,1,league
1354,ODI_WC,2020,India,South Africa,South Africa,Lords,South Africa,bat,1,league
1355,T20_WC,2016,Afghanistan,Sri Lanka,Sri Lanka,Dubai International,Sri Lanka,bat,1,league
1356,Test,2008,Afghanistan,India,India,Eden Gardens,India,bat,1,league
1357,Test,2013,New Zealand,Pakistan,Pakistan,,Pakistan,bat,1,knockout
1358,IPL,2013,Delhi Capitals,Rajasthan Royals,Delhi Capitals,MCG,Delhi Capitals,field,1,league
1359,IPL,2017,Delhi Capitals,Punjab Kings,Delhi Capitals,Narendra Modi Stadium,Punjab Kings,field,0,knockout
1360,T20_WC,2012,Australia,New Zealand,Australia,Newlands,New Zealand,field,0,league
1361,Test,2019,New Zealand,Bangladesh,New Zealand,Newlands,New Zealand,field,1,league
1362,IPL,2022,Mumbai Indians,Delhi Capitals,Mumbai Indians,Dubai International,Mumbai Indians,bat,1,league
1363,T20_WC,2012,South Africa,West Indies,South Africa,MCG,South Africa,field,1,league
1364,T20_WC,2017,Australia,Pakistan,Australia,Feroz Shah Kotla,Pakistan,field,0,league
1365,ODI_WC,2021,Pakistan,Sri Lanka,Sri Lanka,Narendra Modi Stadium,Pakistan,field,0,knockout
1366,IPL,2020,Mumbai Indians,Punjab Kings,Punjab Kings,Lords,Punjab Kings,field,1,league
1367,ODI_WC,2012,Bangladesh,India,Bangladesh,SCG,India,bat,0,league
1368,Test,2013,India,Sri Lanka,Sri Lanka,Dubai International,India,bat,0,league
1369,IPL,2015,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,M. Chinnaswamy Stadium,Rajasthan Royals,bat,1,league
1370,IPL,2009,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Dubai International,Delhi Capitals,bat,0,league
1371,Test,2013,Australia,New Zealand,New Zealand,Headingley,New Zealand,field,1,league
1372,IPL,2008,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Dubai International,Kolkata Knight Riders,bat,0,knockout
1373,Test,2011,West Indies,Pakistan,Pakistan,Feroz Shah Kotla,West Indies,bat,0,league
1374,T20_WC,2021,India,Sri Lanka,Sri Lanka,Gaddafi Stadium,India,bat,0,league
1375,IPL,2017,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,SCG,Kolkata Knight Riders,bat,0,league
1376,Test,2010,England,New Zealand,New Zealand,SuperSport Park,New Zealand,field,1,league
1377,IPL,2016,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,M. Chinnaswamy Stadium,Delhi Capitals,field,1,league
1378,T20_WC,2010,Bangladesh,West Indies,Bangladesh,MCG,West Indies,field,0,knockout
1379,IPL,2022,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Eden Gardens,Royal Challengers Bangalore,field,0,league
1380,T20_WC,2013,Pakistan,Australia,Pakistan,M. Chinnaswamy Stadium,Pakistan,bat,1,knockout
1381,IPL,2008,Delhi Capitals,Rajasthan Royals,Delhi Capitals,M. Chinnaswamy Stadium,Delhi Capitals,field,1,league
1382,IPL,2019,Mumbai Indians,Chennai Super Kings,Mumbai Indians,SuperSport Park,Chennai Super Kings,field,0,league
1383,Test,2013,Sri Lanka,New Zealand,New Zealand,SCG,New Zealand,bat,1,league
1384,IPL,2011,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Dubai International,Kolkata Knight Riders,bat,1,league
1385,ODI_WC,2015,New Zealand,Australia,Australia,Wankhede Stadium,Australia,field,1,knockout
1386,IPL,2020,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International,Sunrisers Hyderabad,bat,0,league
1387,ODI_WC,2018,Australia,Afghanistan,Afghanistan,Dubai International,Afghanistan,field,1,knockout
1388,IPL,2016,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,SuperSport Park,Sunrisers Hyderabad,bat,1,knockout
1389,Test,2011,India,Bangladesh,Bangladesh,M. Chinnaswamy Stadium,Bangladesh,bat,1,league
1390,T20_WC,2017,India,Sri Lanka,Sri Lanka,M. Chinnaswamy Stadium,India,bat,0,knockout
1391,IPL,2019,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,MA Chidambaram Stadium,Rajasthan Royals,bat,1,league
1392,IPL,2017,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Lords,Royal Challengers Bangalore,bat,1,league
1393,IPL,2013,Punjab Kings,Kolkata Knight Riders,Punjab Kings,Newlands,Punjab Kings,field,1,league
1394,T20_WC,2008,Sri Lanka,India,India,MA Chidambaram Stadium,India,field,1,league
1395,IPL,2011,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Lords,Royal Challengers Bangalore,field,1,league
1396,ODI_WC,2014,England,Australia,England,M. Chinnaswamy Stadium,Australia,bat,0,league
1397,IPL,2019,Punjab Kings,Kolkata Knight Riders,Punjab Kings,Dubai International,Kolkata Knight Riders,field,0,league
1398,IPL,2023,Punjab Kings,Kolkata Knight Riders,Punjab Kings,MCG,Kolkata Knight Riders,field,0,knockout
1399,T20_WC,2022,Pakistan,South Africa,Pakistan,Eden Gardens,South Africa,bat,0,league
1400,ODI_WC,2008,Bangladesh,Afghanistan,Bangladesh,MA Chidambaram Stadium,Afghanistan,bat,0,league
1401,IPL,2015,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,MA Chidambaram Stadium,Sunrisers Hyderabad,field,0,league
1402,IPL,2019,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Newlands,Chennai Super Kings,field,0,knockout
1403,IPL,2017,Rajasthan Royals,Punjab Kings,Punjab Kings,MCG,Rajasthan Royals,field,0,knockout
1404,ODI_WC,2019,Bangladesh,New Zealand,Bangladesh,Newlands,New Zealand,bat,0,league
1405,ODI_WC,2018,Afghanistan,Bangladesh,Bangladesh,Eden Gardens,Bangladesh,bat,1,league
1406,T20_WC,2013,Afghanistan,Pakistan,Afghanistan,MCG,Pakistan,bat,0,league
1407,ODI_WC,2012,Pakistan,Afghanistan,Afghanistan,Newlands,Pakistan,bat,0,league
1408,ODI_WC,2017,Sri Lanka,West Indies,West Indies,M. Chinnaswamy Stadium,Sri Lanka,field,0,league
1409,T20_WC,2018,Bangladesh,Sri Lanka,Bangladesh,Lords,Sri Lanka,field,0,league
1410,Test,2022,Pakistan,South Africa,Pakistan,,South Africa,bat,0,knockout
1411,IPL,2021,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,MCG,Chennai Super Kings,bat,0,league
1412,IPL,2016,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International,Delhi Capitals,field,0,knockout
1413,IPL,2009,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Newlands,Royal Challengers Bangalore,field,1,league
1414,IPL,2012,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,SCG,Punjab Kings,field,0,league
1415,T20_WC,2013,West Indies,England,West Indies,MCG,West Indies,bat,1,league
1416,Test,2014,South Africa,Australia,South Africa,Narendra Modi Stadium,Australia,bat,0,league
1417,IPL,2023,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,SCG,Sunrisers Hyderabad,bat,0,knockout
1418,IPL,2023,Punjab Kings,Delhi Capitals,Delhi Capitals,Headingley,Delhi Capitals,field,1,league
1419,T20_WC,2012,India,Australia,India,Newlands,India,bat,1,league
1420,Test,2016,Australia,India,Australia,Gaddafi Stadium,India,bat,0,league
1421,IPL,2008,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Wankhede Stadium,Royal Challengers Bangalore,field,0,league
1422,T20_WC,2014,Pakistan,Australia,Pakistan,SuperSport Park,Australia,field,0,league
1423,IPL,2017,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Eden Gardens,Sunrisers Hyderabad,bat,1,knockout
1424,IPL,2014,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Eden Gardens,Sunrisers Hyderabad,field,1,league
1425,Test,2011,Pakistan,England,Pakistan,Dubai International,Pakistan,bat,1,knockout
1426,Test,2016,England,Sri Lanka,Sri Lanka,Headingley,Sri Lanka,bat,1,league
1427,IPL,2021,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Headingley,Chennai Super Kings,field,1,league
1428,Test,2019,Sri Lanka,England,Sri Lanka,Feroz Shah Kotla,Sri Lanka,field,1,league
1429,T20_WC,2023,Afghanistan,India,Afghanistan,Newlands,India,field,0,league
1430,Test,2023,England,South Africa,South Africa,Eden Gardens,South Africa,field,1,knockout
1431,T20_WC,2018,West Indies,Pakistan,Pakistan,Headingley,Pakistan,field,1,league
1432,T20_WC,2012,Sri Lanka,Australia,Sri Lanka,Lords,Australia,bat,0,knockout
1433,T20_WC,2011,Pakistan,New Zealand,New Zealand,SuperSport Park,New Zealand,bat,1,knockout
1434,ODI_WC,2020,England,Afghanistan,England,SuperSport Park,Afghanistan,field,0,league
1435,IPL,2014,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Narendra Modi Stadium,Rajasthan Royals,bat,0,knockout
1436,IPL,2011,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Dubai International,Royal Challengers Bangalore,field,1,knockout
1437,IPL,2022,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,Eden Gardens,Royal Challengers Bangalore,field,0,league
1438,ODI_WC,2010,Afghanistan,New Zealand,New Zealand,Headingley,New Zealand,field,1,league
1439,IPL,2016,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,MA Chidambaram Stadium,Delhi Capitals,field,0,knockout
1440,ODI_WC,2023,Australia,Bangladesh,Australia,SuperSport Park,Australia,bat,1,league
1441,Test,2018,Sri Lanka,South Africa,South Africa,MA Chidambaram Stadium,Sri Lanka,bat,0,league
1442,IPL,2015,Rajasthan Royals,Punjab Kings,Punjab Kings,SCG,Punjab Kings,bat,1,league
1443,ODI_WC,2008,Australia,England,Australia,Dubai International,Australia,bat,1,league
1444,IPL,2014,Delhi Capitals,Chennai Super Kings,Delhi Capitals,M. Chinnaswamy Stadium,Chennai Super Kings,field,0,league
1445,Test,2016,England,West Indies,England,Eden Gardens,England,field,1,league
1446,IPL,2015,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,SuperSport Park,Sunrisers Hyderabad,field,0,league
1447,ODI_WC,2015,Bangladesh,England,Bangladesh,MCG,England,field,0,knockout
1448,ODI_WC,2020,England,Australia,England,Headingley,Australia,bat,0,league
1449,Test,2013,Pakistan,England,England,MA Chidambaram Stadium,England,field,1,league
1450,ODI_WC,2018,Australia,West Indies,Australia,SuperSport Park,Australia,field,1,league
1451,T20_WC,2011,West Indies,India,West Indies,Newlands,India,field,0,knockout
1452,T20_WC,2015,Afghanistan,New Zealand,New Zealand,Wankhede Stadium,Afghanistan,field,0,league
1453,Test,2010,New Zealand,England,England,,England,field,1,league
1454,T20_WC,2020,India,Pakistan,India,Lords,India,field,1,league
1455,IPL,2016,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Wankhede Stadium,Chennai Super Kings,bat,0,league
1456,Test,2020,India,Sri Lanka,India,SuperSport Park,India,field,1,league
1457,ODI_WC,2009,India,Australia,India,M. Chinnaswamy Stadium,India,field,1,knockout
1458,ODI_WC,2009,West Indies,Australia,West Indies,Wankhede Stadium,West Indies,field,1,league
1459,IPL,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,SCG,Royal Challengers Bangalore,bat,0,league
1460,ODI_WC,2020,West Indies,Australia,Australia,MCG,West Indies,field,0,knockout
1461,IPL,2022,Delhi Capitals,Chennai Super Kings,Delhi Capitals,SuperSport Park,Delhi Capitals,bat,1,league
1462,ODI_WC,2019,Pakistan,Sri Lanka,Sri Lanka,M. Chinnaswamy Stadium,Sri Lanka,field,1,league
1463,IPL,2014,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Eden Gardens,Mumbai Indians,field,1,league
1464,ODI_WC,2019,Bangladesh,Sri Lanka,Sri Lanka,Lords,Bangladesh,field,0,league
1465,Test,2017,South Africa,Australia,Australia,Newlands,Australia,field,1,knockout
1466,IPL,2011,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,MCG,Delhi Capitals,field,0,knockout
1467,Test,2017,India,South Africa,South Africa,M. Chinnaswamy Stadium,South Africa,bat,1,knockout
1468,IPL,2015,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Dubai International,Kolkata Knight Riders,field,0,league
1469,Test,2016,Pakistan,West Indies,West Indies,Dubai International,West Indies,bat,1,league
1470,ODI_WC,2014,Afghanistan,South Africa,Afghanistan,Feroz Shah Kotla,South Africa,field,0,league
1471,T20_WC,2012,England,West Indies,England,Wankhede Stadium,West Indies,bat,0,league
1472,ODI_WC,2015,South Africa,Sri Lanka,Sri Lanka,SuperSport Park,South Africa,field,0,knockout
1473,Test,2023,Bangladesh,India,India,Headingley,Bangladesh,field,0,knockout
1474,IPL,2011,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,SCG,Sunrisers Hyderabad,field,1,league
1475,IPL,2009,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,SuperSport Park,Rajasthan Royals,field,1,knockout
1476,ODI_WC,2018,England,India,England,M. Chinnaswamy Stadium,England,field,1,knockout
1477,ODI_WC,2022,Afghanistan,West Indies,Afghanistan,Dubai International,Afghanistan,bat,1,league
1478,ODI_WC,2023,West Indies,Bangladesh,West Indies,Lords,West Indies,field,1,league
1479,ODI_WC,2019,New Zealand,Pakistan,New Zealand,,New Zealand,bat,1,league
1480,IPL,2013,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Feroz Shah Kotla,Kolkata Knight Riders,bat,0,league
1481,ODI_WC,2016,Sri Lanka,Afghanistan,Afghanistan,Lords,Sri Lanka,bat,0,league
1482,IPL,2008,Chennai Super Kings,Punjab Kings,Chennai Super Kings,MCG,Chennai Super Kings,field,1,league
1483,T20_WC,2018,England,India,India,Gaddafi Stadium,England,field,0,knockout
1484,IPL,2017,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Narendra Modi Stadium,Mumbai Indians,field,0,league
1485,IPL,2019,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,SuperSport Park,Delhi Capitals,bat,1,knockout
