match_id,bowler,format,year,overs,runs_conceded,wickets,economy_rate,maidens
1079,Yuzvendra Chahal,IPL,2019,4,41,0,10.25,0
1565,Ravindra Jadeja,ODI_WC,2018,4,36,0,9.0,2
1776,Muttiah Muralitharan,ODI_WC,2023,10,97,3,9.7,2
1827,Shaheen Afridi,IPL,2018,10,51,4,5.1,2
844,Trent Boult,IPL,2008,20,153,1,7.65,1
1104,Pat Cummins,T20_WC,2011,20,174,4,8.7,2
1353,Shaheen Afridi,T20_WC,2011,20,197,2,9.85,2
717,Kagiso Rabada,Test,2017,20,218,0,10.9,0
1533,Stuart Broad,T20_WC,2014,10,70,2,7.0,0
588,Rashid Khan,Test,2008,4,45,3,11.25,0
1370,Muttiah Muralitharan,IPL,2019,4,38,3,9.5,0
1527,Trent Boult,T20_WC,2012,4,31,3,7.75,1
1423,Kagiso Rabada,ODI_WC,2017,10,96,3,9.6,2
324,Pat Cummins,IPL,2015,4,38,2,9.5,1
817,Rashid Khan,ODI_WC,2015,20,129,1,6.45,2
714,Yuzvendra Chahal,IPL,2014,20,100,0,5.0,0
944,Mitchell Starc,Test,2011,4,23,0,5.75,2
1068,Rashid Khan,IPL,2014,4,46,3,11.5,2
1574,Pat Cummins,T20_WC,2008,20,220,2,11.0,2
112,Stuart Broad,ODI_WC,2022,4,24,3,6.0,1
268,Ravindra Jadeja,ODI_WC,2013,4,38,0,9.5,0
1340,Shaheen Afridi,T20_WC,2022,4,45,2,11.25,0
1238,Mitchell Starc,T20_WC,2020,10,114,2,11.4,1
934,Trent Boult,IPL,2014,4,35,1,8.75,1
1728,Shaheen Afridi,IPL,2019,20,201,1,10.05,1
1531,Ravindra Jadeja,T20_WC,2010,10,77,1,7.7,0
1374,James Anderson,ODI_WC,2015,20,110,1,5.5,0
15,Lasith Malinga,IPL,2015,20,174,0,8.7,0
1828,Yuzvendra Chahal,Test,2015,4,28,6,7.0,1
1017,James Anderson,IPL,2018,20,156,3,7.8,1
581,Shaheen Afridi,IPL,2023,4,24,3,6.0,0
1777,James Anderson,IPL,2022,10,101,3,10.1,2
1476,Glenn Maxwell,IPL,2012,4,46,3,11.5,2
1114,Ravindra Jadeja,IPL,2023,4,39,0,9.75,0
1195,Yuzvendra Chahal,ODI_WC,2020,4,33,1,8.25,2
1299,Rashid Khan,IPL,2014,4,31,1,7.75,1
590,Lasith Malinga,IPL,2023,4,35,0,8.75,0
1371,Muttiah Muralitharan,ODI_WC,2012,10,95,0,9.5,1
120,Lasith Malinga,Test,2020,4,23,0,5.75,2
1190,Shane Warne,Test,2015,10,105,1,10.5,0
282,Pat Cummins,ODI_WC,2016,20,100,0,5.0,2
1642,Ravindra Jadeja,IPL,2018,4,43,0,10.75,1
1239,Pat Cummins,IPL,2011,20,170,1,8.5,0
362,Glenn Maxwell,Test,2023,10,80,0,8.0,1
498,Shane Warne,Test,2011,4,23,2,5.75,1
1969,James Anderson,T20_WC,2023,4,36,0,9.0,1
1341,James Anderson,Test,2018,20,112,2,5.6,1
834,Lasith Malinga,ODI_WC,2014,20,221,1,11.05,0
502,Stuart Broad,IPL,2014,20,142,2,7.1,2
1229,Stuart Broad,IPL,2019,10,62,3,6.2,2
1676,Shaheen Afridi,IPL,2021,10,67,6,6.7,1
1765,James Anderson,T20_WC,2018,4,34,0,8.5,1
360,Kagiso Rabada,IPL,2015,20,178,3,8.9,1
1828,James Anderson,IPL,2023,10,73,1,7.3,2
1987,Muttiah Muralitharan,IPL,2023,10,105,0,10.5,0
836,Mitchell Starc,ODI_WC,2014,10,76,2,7.6,2
1951,Jasprit Bumrah,IPL,2014,20,161,0,8.05,2
1833,Ravindra Jadeja,IPL,2013,10,59,3,5.9,1
668,Glenn Maxwell,IPL,2022,10,59,2,5.9,1
1512,Rashid Khan,IPL,2013,20,114,0,5.7,0
1739,Lasith Malinga,IPL,2017,10,60,2,6.0,1
1967,Shane Warne,Test,2010,20,226,0,11.3,1
1464,Stuart Broad,Test,2011,20,195,1,9.75,1
747,James Anderson,IPL,2022,10,97,0,9.7,2
976,James Anderson,IPL,2017,20,120,4,6.0,0
742,Pat Cummins,T20_WC,2011,4,34,0,8.5,0
1309,Mitchell Starc,IPL,2016,20,168,2,8.4,2
1039,Lasith Malinga,Test,2013,4,28,2,7.0,2
1365,Yuzvendra Chahal,T20_WC,2019,4,27,2,6.75,1
142,Trent Boult,IPL,2017,20,206,0,10.3,0
656,Lasith Malinga,Test,2010,4,28,2,7.0,2
475,Stuart Broad,IPL,2019,4,36,2,9.0,2
284,Rashid Khan,IPL,2018,10,114,2,11.4,1
718,Trent Boult,IPL,2011,20,171,1,8.55,1
1060,Kagiso Rabada,IPL,2020,20,184,1,9.2,0
1418,Jasprit Bumrah,ODI_WC,2013,4,44,0,11.0,0
1711,Kagiso Rabada,ODI_WC,2019,20,200,1,10.0,0
182,Stuart Broad,IPL,2013,20,101,1,5.05,1
1417,Lasith Malinga,IPL,2020,10,60,2,6.0,0
220,Lasith Malinga,IPL,2019,10,68,0,6.8,1
1806,Lasith Malinga,IPL,2019,20,160,3,8.0,0
382,Pat Cummins,T20_WC,2012,10,69,5,6.9,1
1472,Pat Cummins,ODI_WC,2021,20,164,2,8.2,0
1107,Shaheen Afridi,IPL,2021,10,104,1,10.4,2
1081,Trent Boult,Test,2008,4,47,0,11.75,1
589,Jasprit Bumrah,IPL,2018,10,94,6,9.4,2
1915,Shane Warne,Test,2017,4,44,0,11.0,0
1976,Rashid Khan,IPL,2013,10,74,1,7.4,1
179,Mitchell Starc,Test,2021,20,119,1,5.95,0
1975,Lasith Malinga,ODI_WC,2011,20,216,0,10.8,1
869,Jasprit Bumrah,IPL,2015,4,41,3,10.25,2
807,Shane Warne,IPL,2017,4,26,0,6.5,0
1844,Ravindra Jadeja,ODI_WC,2008,20,175,1,8.75,1
319,Glenn Maxwell,ODI_WC,2023,10,119,0,11.9,2
317,Stuart Broad,ODI_WC,2019,4,47,1,11.75,2
323,Glenn Maxwell,IPL,2020,20,163,3,8.15,2
1863,Pat Cummins,IPL,2012,10,69,3,6.9,0
28,Shaheen Afridi,IPL,2011,20,141,1,7.05,0
14,Rashid Khan,IPL,2012,20,222,0,11.1,2
246,Mitchell Starc,ODI_WC,2016,10,96,1,9.6,1
1701,Trent Boult,IPL,2014,10,91,2,9.1,0
1648,James Anderson,ODI_WC,2010,10,68,0,6.8,0
692,Yuzvendra Chahal,T20_WC,2010,10,78,0,7.8,0
1558,Kagiso Rabada,T20_WC,2014,20,178,0,8.9,2
223,Pat Cummins,IPL,2008,20,172,0,8.6,1
1281,Glenn Maxwell,T20_WC,2020,20,107,0,5.35,0
1775,James Anderson,T20_WC,2015,10,84,0,8.4,1
716,Kagiso Rabada,IPL,2010,20,185,0,9.25,0
984,Trent Boult,Test,2020,20,210,3,10.5,0
1246,Rashid Khan,Test,2015,10,59,0,5.9,1
1078,Stuart Broad,IPL,2015,10,107,3,10.7,1
1710,Trent Boult,IPL,2020,4,22,7,5.5,1
112,James Anderson,IPL,2009,10,84,1,8.4,2
475,Jasprit Bumrah,Test,2021,20,111,1,5.55,1
2000,Shane Warne,IPL,2010,10,107,0,10.7,1
1109,Rashid Khan,Test,2020,4,32,0,8.0,1
1784,Kagiso Rabada,IPL,2017,4,37,2,9.25,1
1092,Kagiso Rabada,ODI_WC,2008,20,169,3,8.45,1
127,Pat Cummins,ODI_WC,2013,10,82,2,8.2,1
194,Shaheen Afridi,ODI_WC,2010,10,62,0,6.2,1
647,Trent Boult,IPL,2016,4,46,2,11.5,0
101,Ravindra Jadeja,Test,2008,10,101,2,10.1,1
1095,Kagiso Rabada,IPL,2021,20,179,2,8.95,1
1090,Yuzvendra Chahal,ODI_WC,2022,20,128,0,6.4,1
204,Shaheen Afridi,ODI_WC,2015,10,78,2,7.8,1
897,Ravindra Jadeja,ODI_WC,2021,10,73,2,7.3,1
131,Glenn Maxwell,ODI_WC,2023,20,205,3,10.25,0
1025,Trent Boult,Test,2014,10,63,0,6.3,2
35,Stuart Broad,IPL,2019,4,38,0,9.5,1
784,Jasprit Bumrah,T20_WC,2014,4,45,3,11.25,0
499,Ravindra Jadeja,Test,2018,10,108,0,10.8,2
1160,Stuart Broad,Test,2023,4,29,1,7.25,1
1685,Pat Cummins,Test,2015,20,121,3,6.05,0
1011,Kagiso Rabada,T20_WC,2016,10,75,0,7.5,2
1285,Stuart Broad,ODI_WC,2015,4,31,1,7.75,2
312,Yuzvendra Chahal,IPL,2013,20,175,2,8.75,2
1311,James Anderson,T20_WC,2008,10,53,2,5.3,2
1787,Kagiso Rabada,IPL,2023,10,85,2,8.5,2
1114,Lasith Malinga,ODI_WC,2008,10,92,0,9.2,0
1281,Kagiso Rabada,Test,2020,10,115,2,11.5,1
1751,Rashid Khan,IPL,2018,4,40,3,10.0,2
397,James Anderson,T20_WC,2014,10,51,0,5.1,0
1568,Kagiso Rabada,T20_WC,2018,10,62,2,6.2,1
1477,Stuart Broad,T20_WC,2010,4,33,1,8.25,0
596,Ravindra Jadeja,IPL,2010,4,47,0,11.75,0
1331,Pat Cummins,IPL,2018,20,184,2,9.2,2
1116,Mitchell Starc,Test,2016,4,43,1,10.75,1
1415,Shaheen Afridi,IPL,2022,10,57,0,5.7,0
380,Kagiso Rabada,IPL,2017,4,32,0,8.0,1
1082,Shaheen Afridi,Test,2011,10,51,2,5.1,2
1485,Lasith Malinga,T20_WC,2023,4,26,4,6.5,1
1312,Kagiso Rabada,Test,2010,20,213,0,10.65,2
494,Yuzvendra Chahal,Test,2020,20,187,1,9.35,0
18,Shaheen Afridi,Test,2009,20,139,1,6.95,1
174,Yuzvendra Chahal,IPL,2012,20,217,2,10.85,1
877,James Anderson,IPL,2016,20,202,0,10.1,2
520,Stuart Broad,IPL,2021,4,34,1,8.5,2
221,Mitchell Starc,ODI_WC,2022,10,53,3,5.3,1
852,Kagiso Rabada,IPL,2019,4,45,2,11.25,0
282,Pat Cummins,T20_WC,2015,20,193,0,9.65,0
1554,Muttiah Muralitharan,ODI_WC,2015,20,213,2,10.65,0
814,Pat Cummins,IPL,2008,10,115,1,11.5,0
893,Yuzvendra Chahal,IPL,2016,20,119,0,5.95,2
1666,Muttiah Muralitharan,ODI_WC,2015,4,41,1,10.25,2
1455,Stuart Broad,IPL,2021,20,121,0,6.05,0
1514,Rashid Khan,ODI_WC,2018,20,172,3,8.6,0
1585,Pat Cummins,ODI_WC,2021,10,100,0,10.0,1
442,Ravindra Jadeja,IPL,2021,20,172,1,8.6,2
344,Glenn Maxwell,IPL,2020,4,33,2,8.25,0
1771,Ravindra Jadeja,IPL,2010,20,139,0,6.95,0
776,Yuzvendra Chahal,T20_WC,2015,4,41,0,10.25,1
1302,James Anderson,IPL,2016,20,112,3,5.6,0
610,Shaheen Afridi,IPL,2022,4,26,1,6.5,1
480,Pat Cummins,IPL,2019,20,106,2,5.3,2
99,Trent Boult,IPL,2009,10,62,2,6.2,0
409,Rashid Khan,Test,2022,4,31,2,7.75,0
711,James Anderson,IPL,2008,20,104,2,5.2,1
590,Kagiso Rabada,Test,2022,4,26,1,6.5,1
1452,Glenn Maxwell,ODI_WC,2022,20,105,1,5.25,0
157,Trent Boult,IPL,2008,10,111,0,11.1,2
997,James Anderson,ODI_WC,2008,10,112,5,11.2,0
519,Muttiah Muralitharan,IPL,2012,10,98,2,9.8,1
993,Shane Warne,IPL,2009,4,36,0,9.0,2
384,Kagiso Rabada,T20_WC,2011,10,105,3,10.5,0
1747,Glenn Maxwell,IPL,2008,4,27,3,6.75,2
1305,Mitchell Starc,ODI_WC,2009,4,40,2,10.0,1
520,James Anderson,Test,2014,10,73,0,7.3,1
972,Shane Warne,Test,2022,4,32,0,8.0,1
1411,Muttiah Muralitharan,IPL,2016,4,47,2,11.75,0
287,Pat Cummins,ODI_WC,2013,4,43,0,10.75,2
1772,Shane Warne,T20_WC,2017,4,31,3,7.75,2
456,Rashid Khan,IPL,2017,10,113,2,11.3,1
1092,James Anderson,Test,2020,4,22,1,5.5,0
800,Pat Cummins,T20_WC,2012,10,113,1,11.3,1
135,Ravindra Jadeja,ODI_WC,2017,10,112,1,11.2,1
142,James Anderson,T20_WC,2018,4,38,1,9.5,0
1442,Pat Cummins,IPL,2014,4,29,0,7.25,1
1221,Pat Cummins,IPL,2016,10,107,7,10.7,2
1548,Kagiso Rabada,ODI_WC,2020,10,69,2,6.9,0
37,Lasith Malinga,ODI_WC,2021,10,59,0,5.9,0
283,Jasprit Bumrah,IPL,2009,4,35,0,8.75,1
85,Mitchell Starc,IPL,2013,4,23,1,5.75,0
377,Shaheen Afridi,Test,2010,20,150,1,7.5,1
589,Jasprit Bumrah,T20_WC,2017,4,36,4,9.0,1
601,Pat Cummins,IPL,2019,4,25,0,6.25,1
546,Rashid Khan,IPL,2017,10,78,1,7.8,1
810,Ravindra Jadeja,IPL,2011,4,28,0,7.0,2
1856,Trent Boult,ODI_WC,2012,20,121,0,6.05,1
1772,Ravindra Jadeja,ODI_WC,2012,10,94,2,9.4,0
1584,Rashid Khan,T20_WC,2017,20,184,0,9.2,1
1041,Jasprit Bumrah,T20_WC,2015,4,35,2,8.75,1
1685,Pat Cummins,IPL,2012,20,230,1,11.5,1
1295,Shaheen Afridi,Test,2009,4,45,0,11.25,2
538,Mitchell Starc,ODI_WC,2021,10,90,3,9.0,1
1953,Rashid Khan,Test,2009,20,203,2,10.15,1
99,Ravindra Jadeja,IPL,2019,4,42,2,10.5,0
858,Rashid Khan,Test,2008,10,57,0,5.7,2
1164,Kagiso Rabada,IPL,2009,10,109,2,10.9,0
508,Kagiso Rabada,IPL,2008,10,50,1,5.0,1
22,James Anderson,IPL,2022,4,20,1,5.0,0
1994,Jasprit Bumrah,IPL,2010,10,71,0,7.1,0
969,Mitchell Starc,T20_WC,2012,4,42,0,10.5,2
228,Kagiso Rabada,IPL,2010,20,228,0,11.4,2
1890,Pat Cummins,IPL,2018,4,31,0,7.75,2
1237,James Anderson,ODI_WC,2014,4,37,1,9.25,0
1377,Trent Boult,T20_WC,2017,4,33,1,8.25,2
1098,Ravindra Jadeja,IPL,2023,20,139,2,6.95,0
941,Kagiso Rabada,IPL,2018,4,44,1,11.0,0
391,Shane Warne,IPL,2009,20,182,0,9.1,1
251,Kagiso Rabada,Test,2012,20,196,2,9.8,0
703,Shaheen Afridi,T20_WC,2020,20,186,0,9.3,1
1564,Stuart Broad,IPL,2010,20,111,1,5.55,0
466,Lasith Malinga,IPL,2009,10,108,1,10.8,1
1999,Shane Warne,IPL,2011,20,105,1,5.25,2
1832,Pat Cummins,ODI_WC,2019,10,98,0,9.8,1
1630,James Anderson,Test,2016,20,119,1,5.95,0
985,Stuart Broad,IPL,2016,20,176,0,8.8,1
1981,Mitchell Starc,IPL,2013,10,58,0,5.8,1
306,Shane Warne,IPL,2014,10,117,2,11.7,2
882,Muttiah Muralitharan,ODI_WC,2008,4,32,0,8.0,1
365,Shane Warne,ODI_WC,2010,10,105,0,10.5,2
1630,Pat Cummins,IPL,2022,10,105,2,10.5,1
1488,Glenn Maxwell,Test,2009,10,58,0,5.8,1
1290,Pat Cummins,IPL,2022,4,35,3,8.75,0
793,Shane Warne,T20_WC,2016,4,47,1,11.75,0
1932,Shane Warne,Test,2017,20,153,2,7.65,2
488,Glenn Maxwell,ODI_WC,2015,20,113,3,5.65,2
1911,Pat Cummins,T20_WC,2010,4,41,1,10.25,0
1537,Kagiso Rabada,IPL,2017,10,91,2,9.1,2
1097,Trent Boult,Test,2021,4,40,3,10.0,0
1236,Rashid Khan,T20_WC,2015,4,34,0,8.5,1
806,Trent Boult,IPL,2017,4,27,3,6.75,2
1618,James Anderson,T20_WC,2015,4,33,3,8.25,1
733,Yuzvendra Chahal,IPL,2018,4,36,0,9.0,0
1189,Yuzvendra Chahal,T20_WC,2021,20,133,1,6.65,2
443,Yuzvendra Chahal,IPL,2015,10,109,0,10.9,2
1905,Lasith Malinga,IPL,2011,20,157,3,7.85,2
396,Muttiah Muralitharan,IPL,2014,20,200,0,10.0,2
933,Shane Warne,T20_WC,2017,4,46,1,11.5,1
1632,Yuzvendra Chahal,IPL,2022,20,158,4,7.9,2
524,Mitchell Starc,T20_WC,2015,10,82,1,8.2,2
1592,Ravindra Jadeja,T20_WC,2017,10,62,4,6.2,2
1893,Glenn Maxwell,IPL,2022,10,76,1,7.6,2
935,Muttiah Muralitharan,IPL,2020,4,34,6,8.5,0
1228,Stuart Broad,ODI_WC,2012,20,132,4,6.6,1
1464,Jasprit Bumrah,IPL,2021,4,20,0,5.0,0
993,Rashid Khan,IPL,2016,20,136,1,6.8,1
1336,Muttiah Muralitharan,T20_WC,2022,20,195,4,9.75,2
1531,Shane Warne,IPL,2016,10,110,3,11.0,2
107,Pat Cummins,ODI_WC,2010,20,118,0,5.9,0
1952,Rashid Khan,T20_WC,2010,10,97,3,9.7,1
1569,Rashid Khan,ODI_WC,2020,4,29,0,7.25,2
920,Ravindra Jadeja,ODI_WC,2015,20,142,4,7.1,1
671,Kagiso Rabada,ODI_WC,2020,20,160,0,8.0,1
1214,Muttiah Muralitharan,Test,2014,10,110,4,11.0,1
1007,Pat Cummins,Test,2016,20,181,0,9.05,1
1498,Mitchell Starc,IPL,2020,10,94,0,9.4,0
1538,Muttiah Muralitharan,IPL,2009,4,23,1,5.75,2
1076,Rashid Khan,IPL,2022,20,116,0,5.8,2
593,Pat Cummins,Test,2023,4,34,1,8.5,2
641,Lasith Malinga,T20_WC,2009,4,40,0,10.0,1
820,Kagiso Rabada,ODI_WC,2014,10,63,1,6.3,1
1375,James Anderson,IPL,2020,10,88,2,8.8,1
380,Yuzvendra Chahal,T20_WC,2015,20,228,0,11.4,1
93,Shaheen Afridi,T20_WC,2010,4,34,0,8.5,0
459,Jasprit Bumrah,ODI_WC,2008,10,83,2,8.3,1
493,Shaheen Afridi,T20_WC,2017,20,181,0,9.05,1
1156,Kagiso Rabada,ODI_WC,2014,4,39,1,9.75,1
868,Shane Warne,IPL,2021,20,142,0,7.1,1
8,Ravindra Jadeja,IPL,2018,4,29,1,7.25,0
356,Stuart Broad,IPL,2013,4,24,3,6.0,1
943,Kagiso Rabada,IPL,2020,20,232,5,11.6,2
661,Jasprit Bumrah,IPL,2022,4,21,0,5.25,1
331,Stuart Broad,IPL,2021,10,82,0,8.2,0
1420,Lasith Malinga,T20_WC,2008,20,195,0,9.75,1
1242,Mitchell Starc,IPL,2016,4,39,3,9.75,2
1371,Trent Boult,IPL,2018,4,37,3,9.25,1
1826,Rashid Khan,Test,2018,4,29,0,7.25,0
1738,Jasprit Bumrah,T20_WC,2018,4,22,1,5.5,1
1531,Trent Boult,Test,2013,4,46,2,11.5,0
1786,Ravindra Jadeja,ODI_WC,2020,20,126,1,6.3,1
1993,Glenn Maxwell,Test,2012,20,227,4,11.35,1
1383,Ravindra Jadeja,T20_WC,2010,10,65,3,6.5,1
333,Mitchell Starc,ODI_WC,2020,10,54,1,5.4,0
1740,James Anderson,IPL,2016,20,111,5,5.55,2
81,Mitchell Starc,IPL,2014,20,150,2,7.5,1
1604,Kagiso Rabada,Test,2011,4,24,2,6.0,0
64,Stuart Broad,IPL,2020,10,83,5,8.3,1
1639,Kagiso Rabada,IPL,2008,10,81,1,8.1,1
1564,Kagiso Rabada,ODI_WC,2019,10,108,0,10.8,0
1833,Yuzvendra Chahal,IPL,2011,4,39,7,9.75,1
1620,Ravindra Jadeja,IPL,2010,10,98,4,9.8,0
455,Lasith Malinga,ODI_WC,2013,4,36,5,9.0,0
1528,Ravindra Jadeja,IPL,2018,4,21,1,5.25,1
1608,Kagiso Rabada,IPL,2008,4,40,0,10.0,1
1507,Lasith Malinga,T20_WC,2018,4,30,0,7.5,0
477,Kagiso Rabada,IPL,2022,20,217,1,10.85,0
303,Rashid Khan,Test,2011,10,67,2,6.7,2
783,Glenn Maxwell,IPL,2008,20,193,1,9.65,0
1887,James Anderson,Test,2008,10,92,1,9.2,1
1228,Trent Boult,ODI_WC,2013,20,115,5,5.75,0
661,Mitchell Starc,T20_WC,2013,4,23,2,5.75,1
1072,Lasith Malinga,ODI_WC,2023,20,239,1,11.95,2
464,Shaheen Afridi,Test,2016,4,29,2,7.25,0
1703,James Anderson,IPL,2021,20,157,3,7.85,1
288,Muttiah Muralitharan,IPL,2021,4,43,1,10.75,1
1030,James Anderson,T20_WC,2018,20,188,1,9.4,1
1368,Shane Warne,T20_WC,2014,4,39,2,9.75,1
1376,Jasprit Bumrah,T20_WC,2013,10,94,2,9.4,2
1426,James Anderson,T20_WC,2010,4,29,0,7.25,1
184,Yuzvendra Chahal,ODI_WC,2010,20,216,1,10.8,0
876,Jasprit Bumrah,IPL,2012,10,52,0,5.2,2
1482,Mitchell Starc,IPL,2013,4,30,4,7.5,1
1757,Mitchell Starc,Test,2013,20,233,1,11.65,2
1545,Glenn Maxwell,ODI_WC,2015,20,152,2,7.6,0
909,Ravindra Jadeja,IPL,2015,4,20,0,5.0,2
1267,Jasprit Bumrah,IPL,2020,10,63,1,6.3,2
27,Shane Warne,IPL,2020,20,232,0,11.6,1
1637,Pat Cummins,IPL,2008,20,218,1,10.9,1
1672,Lasith Malinga,Test,2010,20,127,3,6.35,1
1205,Jasprit Bumrah,IPL,2012,10,118,4,11.8,1
1602,Trent Boult,ODI_WC,2023,10,61,4,6.1,0
1770,Glenn Maxwell,ODI_WC,2016,20,238,0,11.9,0
1028,Kagiso Rabada,ODI_WC,2011,20,218,1,10.9,2
458,Pat Cummins,T20_WC,2023,10,113,2,11.3,0
782,Ravindra Jadeja,ODI_WC,2012,10,59,0,5.9,1
25,Muttiah Muralitharan,T20_WC,2008,4,28,0,7.0,0
681,Yuzvendra Chahal,IPL,2014,4,39,4,9.75,2
462,Kagiso Rabada,Test,2009,4,34,1,8.5,0
1226,Jasprit Bumrah,T20_WC,2020,4,28,1,7.0,2
712,Yuzvendra Chahal,T20_WC,2023,20,197,0,9.85,2
646,Pat Cummins,T20_WC,2019,20,209,1,10.45,1
1797,Trent Boult,ODI_WC,2008,4,27,5,6.75,2
917,Muttiah Muralitharan,T20_WC,2021,20,112,0,5.6,2
1201,Ravindra Jadeja,T20_WC,2021,10,90,1,9.0,1
919,James Anderson,IPL,2020,10,77,2,7.7,2
37,Glenn Maxwell,Test,2020,4,44,0,11.0,0
1107,Stuart Broad,Test,2009,20,106,2,5.3,0
821,Shane Warne,IPL,2015,10,94,2,9.4,0
1201,Stuart Broad,ODI_WC,2008,20,106,4,5.3,2
1236,Yuzvendra Chahal,T20_WC,2022,10,57,1,5.7,2
639,Rashid Khan,IPL,2008,20,151,1,7.55,1
1674,Trent Boult,IPL,2008,10,66,1,6.6,2
1234,Trent Boult,Test,2018,10,61,1,6.1,2
1940,Glenn Maxwell,ODI_WC,2021,10,105,0,10.5,0
944,Lasith Malinga,IPL,2009,4,26,0,6.5,0
1803,Shane Warne,IPL,2021,20,151,0,7.55,2
591,Kagiso Rabada,Test,2008,4,45,3,11.25,1
96,Yuzvendra Chahal,Test,2009,20,209,0,10.45,0
1163,Jasprit Bumrah,IPL,2018,10,86,1,8.6,2
1268,Shaheen Afridi,IPL,2014,4,22,0,5.5,1
221,Muttiah Muralitharan,IPL,2008,10,116,2,11.6,1
488,Pat Cummins,IPL,2017,4,39,1,9.75,2
295,Rashid Khan,ODI_WC,2009,20,104,0,5.2,0
385,Stuart Broad,IPL,2010,20,232,3,11.6,1
576,Jasprit Bumrah,ODI_WC,2009,20,110,2,5.5,1
559,Glenn Maxwell,Test,2010,10,92,0,9.2,1
1883,Lasith Malinga,Test,2020,4,31,2,7.75,0
1160,Yuzvendra Chahal,ODI_WC,2014,4,47,0,11.75,2
76,Mitchell Starc,ODI_WC,2009,4,45,5,11.25,1
126,Yuzvendra Chahal,IPL,2010,4,36,1,9.0,0
348,Shaheen Afridi,IPL,2013,4,39,0,9.75,0
1840,Kagiso Rabada,IPL,2011,4,43,0,10.75,1
467,James Anderson,T20_WC,2008,20,214,0,10.7,0
1501,Trent Boult,IPL,2015,20,183,0,9.15,1
106,Jasprit Bumrah,ODI_WC,2014,4,27,0,6.75,0
874,Muttiah Muralitharan,T20_WC,2015,4,28,1,7.0,2
382,Shane Warne,IPL,2016,4,38,3,9.5,0
226,Kagiso Rabada,T20_WC,2016,4,39,1,9.75,2
1651,Shane Warne,ODI_WC,2010,20,152,1,7.6,2
403,Lasith Malinga,Test,2023,10,112,0,11.2,1
88,Kagiso Rabada,IPL,2022,20,156,0,7.8,0
226,Muttiah Muralitharan,IPL,2018,4,39,4,9.75,2
322,Glenn Maxwell,IPL,2016,4,25,1,6.25,1
1600,Kagiso Rabada,IPL,2018,20,149,2,7.45,0
1888,Muttiah Muralitharan,ODI_WC,2013,20,176,3,8.8,2
1864,Pat Cummins,IPL,2017,10,52,0,5.2,0
1133,Pat Cummins,IPL,2017,10,52,0,5.2,0
381,Stuart Broad,IPL,2009,20,137,1,6.85,1
958,Glenn Maxwell,Test,2020,20,215,0,10.75,1
949,Trent Boult,IPL,2008,20,130,0,6.5,1
1225,Trent Boult,IPL,2011,4,44,3,11.0,0
1943,Shane Warne,IPL,2016,20,200,0,10.0,2
375,Mitchell Starc,IPL,2009,10,98,0,9.8,0
797,Stuart Broad,T20_WC,2008,4,38,1,9.5,0
1095,Muttiah Muralitharan,IPL,2020,20,236,3,11.8,1
1413,Stuart Broad,T20_WC,2009,4,37,0,9.25,0
1320,Lasith Malinga,Test,2014,4,38,1,9.5,2
1184,James Anderson,ODI_WC,2020,4,32,0,8.0,1
1384,Pat Cummins,IPL,2012,10,111,3,11.1,0
771,Glenn Maxwell,IPL,2023,4,21,1,5.25,2
522,Kagiso Rabada,ODI_WC,2022,10,74,1,7.4,0
1470,Glenn Maxwell,IPL,2012,10,70,2,7.0,1
1192,Mitchell Starc,ODI_WC,2017,10,77,4,7.7,0
629,Ravindra Jadeja,IPL,2022,10,83,0,8.3,2
861,Yuzvendra Chahal,IPL,2020,4,46,3,11.5,0
941,Pat Cummins,Test,2020,20,229,1,11.45,2
1619,Glenn Maxwell,IPL,2023,20,185,2,9.25,0
345,Shane Warne,IPL,2011,20,102,3,5.1,2
1775,Shane Warne,ODI_WC,2008,20,177,1,8.85,0
486,Trent Boult,T20_WC,2015,20,109,3,5.45,0
1710,Muttiah Muralitharan,Test,2019,20,150,2,7.5,0
1866,Jasprit Bumrah,IPL,2008,20,142,0,7.1,2
1203,Muttiah Muralitharan,IPL,2017,20,190,4,9.5,0
1163,Rashid Khan,IPL,2019,10,51,0,5.1,0
206,Stuart Broad,IPL,2010,4,42,2,10.5,1
1715,Rashid Khan,ODI_WC,2023,10,107,0,10.7,0
991,Muttiah Muralitharan,ODI_WC,2009,20,104,0,5.2,0
1925,Trent Boult,IPL,2009,20,111,0,5.55,2
619,James Anderson,IPL,2016,20,228,3,11.4,1
1948,Glenn Maxwell,ODI_WC,2016,4,37,1,9.25,1
1491,Kagiso Rabada,IPL,2012,10,117,0,11.7,1
1057,Mitchell Starc,ODI_WC,2018,4,32,1,8.0,1
130,Muttiah Muralitharan,ODI_WC,2021,10,63,3,6.3,2
1654,Yuzvendra Chahal,IPL,2009,10,75,1,7.5,0
605,Trent Boult,IPL,2017,20,230,0,11.5,0
82,Yuzvendra Chahal,T20_WC,2014,10,58,3,5.8,2
110,Yuzvendra Chahal,Test,2015,10,112,1,11.2,2
10,Yuzvendra Chahal,T20_WC,2019,4,34,0,8.5,2
1720,Pat Cummins,T20_WC,2016,10,54,2,5.4,0
742,Lasith Malinga,Test,2011,4,31,1,7.75,0
1423,Trent Boult,T20_WC,2008,10,67,0,6.7,2
726,Lasith Malinga,IPL,2014,4,36,2,9.0,1
539,Jasprit Bumrah,T20_WC,2014,20,121,2,6.05,2
